Solar,Wind
0.0094394026770267,0.4307394182198223
3.0351777096549003e-05,0.4418873018637868
0.0,0.4411252395053126
0.0,0.4569325901410904
0.0,0.4641395227312315
0.0,0.477334088137955
0.0,0.4981492771294199
0.0,0.531157463856471
0.0,0.5738982755617488
0.0,0.6266112175579167
0.0,0.663734541020728
0.0,0.6767331475352726
0.0,0.7034706497125937
0.0,0.712027521337746
0.0,0.7072156418742379
3.0351777096549003e-05,0.6944129942518725
0.0103803077670197,0.6716164431283749
0.0488056575712508,0.6295723741508448
0.0885361337906334,0.6035098414910294
0.118311227122348,0.6178366138303432
0.1392236015418702,0.6549163908726703
0.135338574073512,0.7087397665911862
0.1263240962758369,0.7697047552691169
0.075302758976538,0.8130769900714161
0.0177861413785777,0.847543981884689
0.0001214071083861,0.8602159902456018
0.0,0.8741943912210416
0.0,0.8982755617488243
0.0,0.8876284619404284
0.0,0.8593450618359171
0.0,0.791499738721477
0.0,0.7587963769378157
0.0,0.7440776868141439
0.0,0.7230229925100157
0.0,0.7181240202055391
0.0,0.7228923532485629
0.0,0.7340184636822853
0.0,0.7567061487545723
0.0,0.7796551123497648
3.0351777096549003e-05,0.7955713290367532
0.0097125686708956,0.8118576902978575
0.0481075666980301,0.8167784358125761
0.0897198530973988,0.8283835568716251
0.12207484748232,0.8279698658770249
0.1420463168118493,0.8252917610172443
0.1389200837709047,0.8178017766939557
0.1166722311591343,0.8019073332172095
0.0733602452423589,0.7925230796028566
0.0203963942088809,0.7756923880856993
0.0001214071083861,0.7645227312314927
0.0,0.7673750217732103
0.0,0.762911513673576
0.0,0.7604293677059746
0.0,0.7591229750914474
0.0,0.7267026650409336
0.0,0.7153588225047901
0.0,0.7105251698310399
0.0,0.7198005573941821
0.0,0.737284445218603
0.0,0.7466033792022295
0.0,0.7661774952098938
0.0,0.7873628287754746
0.0,0.8168437554433026
3.0351777096549003e-05,0.8133164953840795
0.0190609160166327,0.8089400801254136
0.0914802561689987,0.7948963595192475
0.1765562873706255,0.7781527608430587
0.2648496069444866,0.7636953492422923
0.2938052022945943,0.7612567496951751
0.2601147297174249,0.7289235324856297
0.1804413148389838,0.6720954537537014
0.0924818648131848,0.6266547639784009
0.0225210186056393,0.6061226267200835
9.105533128964702e-05,0.6429193520292632
0.0,0.6829602856645184
0.0,0.7414213551646055
0.0,0.8178235499041978
0.0,0.8634166521511931
0.0,0.8761539801428322
0.0,0.901193171921268
0.0,0.9305216861174012
0.0,0.9383164953840796
0.0,0.9356166173140568
0.0,0.93030395401498
0.0,0.8957280961504964
0.0,0.8925274342449051
0.0,0.876306392614527
6.0703554193098006e-05,0.8321503222435116
0.010896287977661,0.8003614352900191
0.0595501866634291,0.7850984149102943
0.1283273135642091,0.7920658421877721
0.1937353932072723,0.8009275387563142
0.222083953015449,0.8018855600069674
0.2071205269068504,0.7788930499912907
0.1533978814459586,0.7458630900539975
0.0813124108416547,0.7146620797770423
0.0222782043888669,0.6890132381118272
0.0002124624396758,0.7047117226963944
0.0,0.7373497648493293
0.0,0.7718820762933287
0.0,0.7806566800209023
0.0,0.7888869534924229
0.0,0.7797639784009754
0.0,0.7851419613307786
0.0,0.7962245253440167
0.0,0.8019291064274516
0.0,0.806980491203623
0.0,0.8083522034488765
0.0,0.8092449050688033
0.0,0.8027782616268943
0.0,0.8142527434244905
0.0002124624396758,0.7970954537537014
0.0270737851701217,0.781157463856471
0.0972774455944395,0.7669177843581257
0.1699395999635778,0.7582738198920048
0.2086988193158709,0.7503265981536318
0.1949798160682307,0.7642179062881032
0.1454153640695662,0.7880813447134646
0.0899626673141712,0.8021032921093886
0.0464685707348165,0.8098763281658248
0.0119586001760403,0.8293198049120362
0.0001821106625792,0.8550992858387041
0.0,0.8847108517679847
0.0,0.9102508273819891
0.0,0.9357254833652674
0.0,0.937336700923184
0.0,0.9185464204842362
0.0,0.8566451837658944
0.0,0.8425796899494862
0.0,0.8172574464379028
0.0,0.7945479881553736
0.0,0.7719909423445392
0.0,0.7644356383905243
0.0,0.731013760668873
0.0,0.6778435812576206
0.0002124624396758,0.6511496255007838
0.0183324733663155,0.5861565929280613
0.0583968191337602,0.516221041630378
0.0843475885513096,0.4616138303431458
0.0930281968009227,0.4126676537188643
0.0957902085167086,0.3620231666956976
0.0820712052690685,0.3279698658770249
0.0608856648556773,0.3091578122278348
0.0327495674871763,0.3140785577425535
0.0080432209305854,0.3358953144051559
9.105533128964702e-05,0.3492205190733322
0.0,0.3725178540323985
0.0,0.3979707368054346
0.0,0.4276258491551994
0.0,0.4517723393137084
0.0,0.4725222086744469
0.0,0.4709327643267723
0.0,0.4515981536317714
0.0,0.4681457934157812
0.0,0.4711287232189514
0.0,0.5040933635255181
0.0,0.5433722348022992
0.0,0.5657768681414388
0.0,0.6300513847761714
0.0001214071083861,0.6491682633687511
0.0071933711718821,0.6377808744121233
0.040914195526148,0.6411774952098938
0.0873220627067714,0.6646707890611392
0.120193037302334,0.6782572722522209
0.1322123410325674,0.6956758404459153
0.116763286490424,0.7164039365964118
0.0853491971954958,0.7300992858387041
0.0492002306735059,0.7260059223131858
0.0141135763498952,0.7057786099982581
0.0002124624396758,0.6829820588747605
0.0,0.6636039017592754
0.0,0.6232145967601463
0.0,0.5507533530743772
0.0,0.4754615920571329
0.0,0.4069848458456714
0.0,0.399886779306741
0.0,0.3994730883121407
0.0,0.4392309702142484
0.0,0.4855643616094757
0.0,0.5231231492771294
0.0,0.5797770423271207
0.0,0.6362132032746908
0.0,0.6847674621146141
0.0001517588854827,0.7017505661034663
0.0226727774911221,0.6911470127155548
0.0973685009257292,0.6703318237240898
0.1803806112847907,0.6467078906113918
0.2547121133942392,0.6027260059223132
0.2782650924211612,0.6075596585960634
0.2616323185722524,0.621864657725135
0.2116429416942362,0.6206671311618185
0.1302394755212917,0.6070371015502526
0.0362096700761829,0.5751175753353074
0.000667739096124,0.6130900539975613
0.0,0.6620362306218429
0.0,0.678475004354642
0.0,0.6934985194217035
0.0,0.7112654589792718
0.0,0.7153588225047901
0.0,0.697831388259885
0.0,0.6835481623410555
0.0,0.6513455843929629
0.0,0.6102813098763281
0.0,0.5617052778261626
0.0,0.5093842536143529
0.0,0.4511626894269291
0.0,0.387171224525344
0.0003945731022551,0.3093537711200139
0.0440404285670926,0.2535708064797073
0.1669954775852126,0.1881640829123846
0.3126840076486478,0.1419177843581257
0.4115397456521079,0.1121320327469082
0.4698455094545786,0.1007664170005225
0.4788903390293502,0.1352987284445218
0.4086259750508392,0.1727704232712071
0.2601450814945215,0.1965249956453579
0.0832245727987373,0.2174708238982755
0.0021853279509515,0.2622800905765546
0.0,0.3126415258665738
0.0,0.3495035708064797
0.0,0.3826423967949834
0.0,0.4081605991987458
0.0,0.4065058352203449
0.0,0.4078340010451141
0.0,0.4094669918132729
0.0,0.4051776693955757
0.0,0.4048292980317018
0.0,0.4060050513847761
0.0,0.4109257968994949
0.0,0.4132990768158857
0.0,0.3972739940776868
0.0010319604212826,0.3533792022295767
0.050808874859623,0.2930020902281832
0.1629586912313716,0.2485847413342623
0.2530124138768325,0.2219996516286361
0.3164476280086199,0.2057786099982581
0.3354478404710596,0.2028827730360564
0.3189668255076335,0.2084131684375544
0.2567760342368045,0.221063403588225
0.1596199957507512,0.229358996690472
0.0558169180805536,0.2282267897578819
0.0020942726196618,0.2228705800383208
0.0,0.2207585786448354
0.0,0.2039714335481623
0.0,0.1842449050688033
0.0,0.1655199442605817
0.0,0.141787145096673
0.0,0.1219952969865877
0.0,0.1097587528305173
0.0,0.103814666434419
0.0,0.0944739592405504
0.0,0.0794939905939731
0.0,0.0672139000174185
0.0,0.0656897753004703
0.0,0.0666477965511235
